x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,t1,t2
0.378947368421053,0.154150197628459,0.449197860962567,0.43298969072165,1,0.524137931034483,0.407172995780591,0.358490566037736,0.905362776025237,0.112627986348123,0.000750949730542,0.498168498168498,0.470042796005706,-1,1
0.321052631578947,0.786561264822134,0.631016042780749,0.536082474226804,0.206521739130435,0.137931034482759,0.027426160337553,0.754716981132076,0.123028391167192,0.219283276450512,0.000298171216539,0,0.315263908701854,-1,-1
0.392105263157895,0.33399209486166,0.433155080213904,0.536082474226804,0.195652173913043,0.541379310344828,0.407172995780591,0.245283018867925,0.255520504731861,0.061433447098976,0.000463821892393,0.553113553113553,0.033523537803138,-1,1
0.755263157894737,0.185770750988142,0.406417112299465,0.278350515463918,0.33695652173913,0.731034482758621,0.643459915611814,0.150943396226415,0.545741324921136,0.411262798634812,0.000474865270784,0.754578754578755,0.504279600570613,1,-1
0.65,0.470355731225297,0.67379679144385,0.690721649484536,0.576086956521739,0.144827586206897,0.259493670886076,0.169811320754717,0.264984227129338,0.62457337883959,0.000121477162293,0.010989010989011,0.158345221112696,-1,-1
0.457894736842105,0.326086956521739,0.491978609625668,0.458762886597938,0.173913043478261,0.141379310344828,0.035864978902954,0.660377358490566,0.072555205047319,0.734641638225256,9.93904055128545E-05,0.131868131868132,0.136947218259629,-1,-1
0.531578947368421,0.203557312252964,0.39572192513369,0.329896907216495,0.402173913043478,0.696551724137931,0.561181434599156,0.283018867924528,0.511041009463722,0.320819112627986,0.000441735135613,0.761904761904762,0.432952924393723,1,-1
0.113157894736842,0.592885375494071,0.245989304812834,0.458762886597938,0.402173913043478,0.758620689655173,0.472573839662447,0.207547169811321,1,0.138225255972696,0.000298171216539,0.564102564102564,0.202567760342368,-1,1
0.515789473684211,0.183794466403162,0.663101604278075,1,0.75,0.8,0.537974683544304,0.150943396226415,0.488958990536278,0.176621160409556,0.000916600406396,0.816849816849817,0.504279600570613,-1,1
0.373684210526316,0.452569169960474,0.684491978609626,0.845360824742268,0.293478260869565,0.317241379310345,0.050632911392405,0.943396226415094,0.230283911671924,0.530716723549488,0.000209824189416,0.168498168498168,0.429386590584879,-1,-1
0.594736842105263,0.243083003952569,0.705882352941176,0.319587628865979,0.347826086956522,0.696551724137931,0.609704641350211,0.339622641509434,0.394321766561514,0.402730375426621,0.000651559325029,0.575091575091575,0.70756062767475,1,-1
0.439473684210526,0.618577075098814,0.556149732620321,0.639175257731959,0.33695652173913,0.637931034482759,0.466244725738397,0.566037735849057,0.485804416403786,0.110068259385666,0.000784079865713,0.681318681318681,0.131954350927247,-1,1
0.526315789473684,0.031620553359684,0.187165775401069,0.278350515463918,0.173913043478261,0.33448275862069,0.356540084388186,0.207547169811321,0.331230283911672,0.283276450511945,0.000784079865713,0.443223443223443,0.081312410841655,-1,1
0.815789473684211,0.66403162055336,0.737967914438503,0.716494845360825,0.282608695652174,0.368965517241379,0.088607594936709,0.811320754716981,0.296529968454259,0.675767918088737,0.000143563919074,0.120879120879121,0.20114122681883,-1,-1
0.602631578947369,0.494071146245059,0.545454545454546,0.561855670103093,0.239130434782609,0.327586206896552,0.088607594936709,0.60377358490566,0.264984227129338,0.609215017064846,7.73036487322202E-05,0.128205128205128,0.265335235378031,-1,-1
0.75,0.849802371541502,0.46524064171123,0.484536082474227,0.108695652173913,0,0,0.509433962264151,0.085173501577287,0.308873720136519,0.000110433783903,0.021978021978022,0.09771754636234,-1,-1
0.715789473684211,0.195652173913043,0.561497326203209,0.278350515463918,0.206521739130435,0.558620689655172,0.510548523206751,0.30188679245283,0.441640378548896,0.368600682593857,0.000739906352151,0.597069597069597,0.743223965763196,1,-1
0.68421052631579,0.211462450592885,0.716577540106952,0.34020618556701,0.456521739130435,0.644827586206897,0.542194092827004,0.320754716981132,0.331230283911672,0.513651877133106,0.000883470271225,0.58974358974359,0.736091298145506,1,-1
0.860526315789474,0.233201581027668,0.727272727272727,0.484536082474227,0.543478260869565,0.627586206896552,0.590717299578059,0.377358490566038,0.49211356466877,0.419795221843003,0.000651559325029,0.505494505494506,0.714693295292439,1,-1
0.723684210526316,0.399209486166008,0.502673796791444,0.587628865979382,0.217391304347826,0.127586206896552,0.071729957805907,0.528301886792453,0.195583596214511,0.708191126279863,0.000242954324587,0.15018315018315,0.24037089871612,-1,-1
0.478947368421053,0.5,0.6524064171123,0.587628865979382,0.391304347826087,0.231034482758621,0.054852320675106,0.886792452830189,0.173501577287066,0.366894197952218,0.000430691757222,0.307692307692308,0.208273894436519,-1,-1
0.365789473684211,0.357707509881423,0.486631016042781,0.587628865979382,0.217391304347826,0.241379310344828,0.316455696202532,1,0.318611987381703,0.121160409556314,0.000419648378832,0.743589743589743,0.026390870185449,-1,1
0.871052631578947,0.185770750988142,0.716577540106952,0.742268041237114,0.304347826086957,0.627586206896552,0.20464135021097,0.754716981132076,0.722397476340694,1,9.93904055128545E-05,0.252747252747253,0.27246790299572,-1,-1
0.407894736842105,0.108695652173913,0.39572192513369,0.484536082474227,0.358695652173913,0.172413793103448,0.050632911392405,0.754716981132076,0.312302839116719,0.539249146757679,0.000110433783903,0.102564102564103,0.258202567760342,-1,-1
0.823684210526316,0.349802371541502,0.598930481283422,0.484536082474227,0.228260869565217,0.241379310344828,0.075949367088608,0.584905660377358,0.261829652996845,0.718430034129693,0.000154607297464,0.161172161172161,0.27246790299572,-1,-1
0.207894736842105,0.193675889328063,0.27807486631016,0.458762886597938,0.173913043478261,0.524137931034483,0.274261603375527,0.452830188679245,0.318611987381703,0.066552901023891,0.000507995405955,0.428571428571429,0.09771754636234,-1,1
0.839473684210526,0.189723320158103,0.502673796791444,0.293814432989691,0.521739130434783,0.76551724137931,0.561181434599156,0.245283018867925,0.511041009463722,0.435153583617747,0.000507995405955,0.747252747252747,0.49358059914408,1,-1
0.710526315789474,0.150197628458498,0.716577540106952,0.61340206185567,0.33695652173913,0.696551724137931,0.613924050632911,0.30188679245283,0.621451104100946,0.377133105802048,0.000784079865713,0.527472527472527,0.718259629101284,1,-1
0.739473684210526,0.66798418972332,0.545454545454546,0.458762886597938,0.206521739130435,0.282758620689655,0.10337552742616,0.660377358490566,0.362776025236593,0.659556313993174,9.93904055128545E-05,0.135531135531136,0.144079885877318,-1,-1
0.581578947368421,0.640316205533597,0.497326203208556,0.355670103092784,0.358695652173913,0.572413793103448,0.483122362869198,0.358490566037736,0.394321766561514,0.262798634812287,0.000375474865271,0.633699633699634,0.286733238231098,1,-1
0.484210526315789,0.764822134387352,0.598930481283422,0.561855670103093,0.173913043478261,0.248275862068966,0.065400843881857,0.641509433962264,0.141955835962145,0.543515358361775,6.62602703419031E-05,0.216117216117216,0.247503566333809,-1,-1
0.365789473684211,0.171936758893281,0.443850267379679,0.61340206185567,0.41304347826087,0.351724137931035,0.369198312236287,0.39622641509434,0.378548895899054,0.066552901023891,0.000640515946638,0.619047619047619,0.047788873038516,-1,1
0.563157894736842,0.365612648221344,0.540106951871658,0.484536082474227,0.543478260869565,0.231034482758621,0.071729957805907,0.754716981132076,0.331230283911672,0.684300341296928,0.000132520540684,0.128205128205128,0.400855920114123,-1,-1
0.836842105263158,0.652173913043478,0.577540106951872,0.427835051546392,0.445652173913043,0.644827586206897,0.487341772151899,0.320754716981132,0.264984227129338,0.337883959044369,0.000430691757222,0.754578754578755,0.572039942938659,1,-1
0.365789473684211,0.729249011857708,0.732620320855615,0.81958762886598,0.347826086956522,0.420689655172414,0.377637130801688,0.566037735849057,0.410094637223975,0.068259385665529,0.000485908649174,0.677655677655678,0.062054208273895,-1,1
0.331578947368421,0.41304347826087,0.459893048128342,0.381443298969072,0.195652173913043,0.506896551724138,0.40295358649789,0.226415094339623,0.498422712933754,0.074232081911263,0.000739906352151,0.743589743589743,0.008559201141227,-1,1
0.221052631578947,0.705533596837945,0.550802139037433,0.536082474226804,0.130434782608696,0.648275862068966,0.567510548523207,0.150943396226415,0.788643533123028,0.129692832764505,0.000298171216539,0.868131868131868,0.072753209700428,-1,1
0.578947368421053,0.505928853754941,0.491978609625668,0.407216494845361,0.304347826086957,0.282758620689655,0.10337552742616,0.905660377358491,0.460567823343849,0.78839590443686,8.83470271225374E-05,0.087912087912088,0.283166904422254,-1,-1
0.736842105263158,0.16403162055336,0.67379679144385,0.484536082474227,0.489130434782609,0.679310344827586,0.645569620253165,0.509433962264151,0.413249211356467,0.453924914675768,0.000717819595371,0.476190476190476,0.607703281027104,1,-1
0.321052631578947,0.195652173913043,0.406417112299465,0.43298969072165,0.108695652173913,0.231034482758621,0.356540084388186,0.452830188679245,0.384858044164038,0.180887372013652,0.000574255676296,0.695970695970696,0.165477888730385,-1,1
0.331578947368421,0.132411067193676,0.331550802139037,0.278350515463918,0.16304347826087,0.541379310344828,0.455696202531646,0.30188679245283,0.429022082018927,0.138225255972696,0.000828253379274,0.538461538461539,0.106990014265335,-1,1
1,0.177865612648221,0.433155080213904,0.175257731958763,0.293478260869565,0.627586206896552,0.556962025316456,0.30188679245283,0.495268138801262,0.334470989761092,0.000662602703419,0.578754578754579,0.547075606276747,1,-1
0.607894736842105,0.039525691699605,0.53475935828877,0.329896907216495,0.434782608695652,0.53448275862069,0.20253164556962,0.792452830188679,0.003154574132492,0.161262798634812,0.000596342433077,0.241758241758242,0.336661911554922,-1,1
0.476315789473684,0.438735177865613,0.668449197860963,0.690721649484536,0.33695652173913,0.462068965517241,0.054852320675106,0.754716981132076,0.126182965299685,0.310580204778157,0.000452778514003,0.322344322344322,0.222539229671897,-1,-1
0.155263157894737,0.24703557312253,0.491978609625668,0.381443298969072,0.304347826086957,0.703448275862069,0.40506329113924,0.075471698113208,0.296529968454259,0.168088737201365,0.000750949730542,0.619047619047619,0.047788873038516,-1,1
0.681578947368421,0.83201581027668,0.529411764705882,0.484536082474227,0.239130434782609,0.351724137931035,0.09704641350211,0.641509433962264,0.192429022082019,0.266211604095563,0.000474865270784,0.285714285714286,0.194008559201141,-1,-1
0.831578947368421,0.16798418972332,0.598930481283422,0.304123711340206,0.41304347826087,0.8,0.757383966244726,0.358490566037736,0.457413249211356,0.633105802047781,0.000828253379274,0.567765567765568,1,1,-1
0.547368421052632,0.053359683794466,0.181818181818182,0.22680412371134,0.086956521739131,0.689655172413793,0.59915611814346,0.245283018867925,0.589905362776025,0.343003412969283,0.00070677621698,0.6996336996337,0.159771754636234,-1,1
0.160526315789474,0.260869565217391,0.588235294117647,0.567010309278351,0.152173913043478,0.33448275862069,0.284810126582278,0.660377358490566,0.296529968454259,0.129692832764505,0.000574255676296,0.542124542124542,0.286733238231098,-1,1
0.621052631578948,0.203557312252964,0.67379679144385,0.283505154639175,0.25,0.644827586206897,0.548523206751055,0.39622641509434,0.32807570977918,0.300341296928328,0.000485908649174,0.714285714285714,0.654065620542083,1,-1
0.331578947368421,0.480237154150198,0.454545454545455,0.381443298969072,0.195652173913043,0.644827586206897,0.559071729957806,0.60377358490566,0.757097791798107,0.08703071672355,0.00103807756869,0.571428571428571,0.091298145506419,-1,1
0.321052631578947,0.620553359683794,0.449197860962567,0.407216494845361,0.456521739130435,0.137931034482759,0.092827004219409,0.30188679245283,0.230283911671924,0.591296928327645,0.000187737432635,0.267399267399267,0.411554921540656,-1,-1
0.655263157894737,0.480237154150198,0.727272727272727,0.664948453608247,0.293478260869565,0.196551724137931,0.037974683544304,0.69811320754717,0.04416403785489,0.261945392491468,0.000452778514003,0.289377289377289,0.172610556348074,-1,-1
0.710526315789474,0.715415019762846,0.481283422459893,0.61340206185567,0.195652173913043,0.103448275862069,0.027426160337553,0.735849056603773,0.233438485804416,0.455631399317406,0.00033130135171,0.175824175824176,0.172610556348074,-1,-1
0.192105263157895,0.383399209486166,0.834224598930481,0.484536082474227,0.358695652173913,0.26551724137931,0.356540084388186,0.886792452830189,0.201892744479495,0.215017064846416,0.000828253379274,0.450549450549451,0.234664764621969,-1,1
0.352631578947368,0.175889328063241,0.502673796791444,0.716494845360825,0.195652173913043,0.427586206896552,0.445147679324895,0.509433962264151,0.470031545741325,0.071672354948806,0.000452778514003,0.553113553113553,0.04564907275321,-1,1
0.665789473684211,0.191699604743083,0.508021390374332,0.288659793814433,0.510869565217391,0.748275862068965,0.622362869198312,0.39622641509434,0.608832807570978,0.41382252559727,0.000519038784345,0.772893772893773,0.368758915834522,1,-1
0.244736842105263,0.069169960474308,0.502673796791444,0.536082474226804,0.33695652173913,0.827586206896552,0.379746835443038,0,0.391167192429022,0.164675767918089,0.000563212297906,0.681318681318681,0.433666191155492,-1,1
0.705263157894737,0.970355731225296,0.58288770053476,0.510309278350516,0.271739130434783,0.241379310344828,0.056962025316456,0.735849056603773,0.205047318611987,0.54778156996587,0.000176694054245,0.172161172161172,0.329529243937232,-1,-1
0.652631578947369,0.209486166007905,0.689839572192513,0.43298969072165,0.434782608695652,0.472413793103448,0.462025316455696,0.30188679245283,0.356466876971609,0.249146757679181,0.0006846894602,0.586080586080586,0.582738944365193,1,-1
0.444736842105263,0.199604743083004,0.491978609625668,0.61340206185567,0.152173913043478,0.137931034482759,0.29957805907173,0.660377358490566,0.384858044164038,0.172354948805461,0.000441735135613,0.421245421245421,0.149786019971469,-1,1
0.255263157894737,0.531620553359684,0.342245989304813,0.43298969072165,0.184782608695652,0.351724137931035,0.274261603375527,0.452830188679245,0.460567823343849,0,0.000496952027564,0.652014652014652,0.203994293865906,-1,1
0.647368421052632,0.563241106719368,0.443850267379679,0.458762886597938,0.195652173913043,0.220689655172414,0.029535864978903,0.849056603773585,0.148264984227129,0.377133105802048,0.00036443148688,0.201465201465201,0.215406562054208,-1,-1
0.2,0.274703557312253,0.759358288770053,0.922680412371134,0.239130434782609,0.396551724137931,0.40084388185654,0.849056603773585,0.425867507886435,0.146757679180887,0.000541125541126,0.428571428571429,0.134094151212553,-1,1
0.344736842105263,0.337944664031621,0.588235294117647,0.536082474226804,0.304347826086957,0.544827586206897,0.373417721518987,0.39622641509434,0.28391167192429,0.129692832764505,0.00035338810849,0.772893772893773,0.114122681883024,-1,1
0.73421052631579,0.199604743083004,0.566844919786096,0.175257731958763,0.445652173913043,1,0.717299578059072,0.358490566037736,0.460567823343849,0.492320819112628,0.000585299054687,0.728937728937729,0.650499286733238,1,-1
0.705263157894737,0.221343873517787,0.53475935828877,0.309278350515464,0.33695652173913,0.562068965517241,0.535864978902954,0.264150943396226,0.403785488958991,0.215017064846416,0.00069573283859,1,0.539942938659059,1,-1
0.597368421052632,0.193675889328063,0.417112299465241,0.329896907216495,0.260869565217391,0.489655172413793,0.390295358649789,0.264150943396226,0.296529968454259,0.227815699658703,0.000596342433077,0.549450549450549,0.718259629101284,1,-1
0.613157894736842,0.359683794466403,0.529411764705882,0.484536082474227,0.206521739130435,0.144827586206897,0.033755274261603,0.452830188679245,0.072555205047319,0.368600682593857,0.000242954324587,0.43956043956044,0.358059914407989,-1,-1
0.589473684210526,0.699604743083004,0.481283422459893,0.484536082474227,0.543478260869565,0.210344827586207,0.073839662447257,0.566037735849057,0.296529968454259,0.761092150170648,0.000121477162293,0.106227106227106,0.397289586305278,-1,-1
0.5,0.604743083003952,0.689839572192513,0.412371134020619,0.347826086956522,0.493103448275862,0.436708860759494,0.226415094339623,0.495268138801262,0.274744027303754,0.000607385811467,0.824175824175824,0.3509272467903,1,-1
0.531578947368421,0.195652173913043,0.363636363636364,0.092783505154639,0.239130434782609,0.6,0.618143459915612,0.075471698113208,0.788643533123028,0.505119453924915,0.00070677621698,0.600732600732601,0.621968616262482,1,-1
0.255263157894737,0.152173913043478,0.566844919786096,0.587628865979382,0.173913043478261,0.162068965517241,0.191983122362869,0.69811320754717,0.384858044164038,0.197952218430034,0.000629472568248,0.505494505494506,0.122681883024251,-1,1
0.310526315789474,0.088932806324111,0.20855614973262,0.319587628865979,0.880434782608696,0.3,0.19831223628692,0.018867924528302,0.659305993690852,0.133959044368601,0.000883470271225,0.659340659340659,0.313837375178317,-1,1
0.165789473684211,0.225296442687747,0.299465240641711,0.278350515463918,0.293478260869565,0.217241379310345,0.259493670886076,0.39622641509434,0.233438485804416,0.215017064846416,0.000828253379274,0.318681318681319,0.106990014265335,-1,1
0.592105263157895,0.177865612648221,0.79144385026738,0.252577319587629,0.434782608695652,0.558620689655172,0.493670886075949,0.39622641509434,0.299684542586751,0.283276450511945,0.000673646081809,0.553113553113553,0.429386590584879,1,-1
0.626315789473684,0.612648221343874,0.406417112299465,0.422680412371134,0.217391304347826,0.506896551724138,0.493670886075949,0.264150943396226,0.337539432176656,0.255972696245734,0.000474865270784,0.633699633699634,0.539942938659059,1,-1
0.647368421052632,0.181818181818182,0.470588235294118,0.690721649484536,0.184782608695652,0.310344827586207,0.316455696202532,0.264150943396226,0.195583596214511,0.209897610921502,0.000552168919516,0.553113553113553,0.138373751783167,-1,1
0.881578947368421,0.223320158102767,0.545454545454546,0.072164948453608,0.347826086956522,0.8,0.69620253164557,0.30188679245283,0.804416403785489,0.530716723549488,0.000795123244103,0.633699633699634,0.905135520684736,1,-1
0.163157894736842,0.183794466403162,0.67379679144385,0.793814432989691,0.195652173913043,0.324137931034483,0.267932489451477,0.509433962264151,0.293375394321767,0.112627986348123,0.000971817298348,0.710622710622711,0.202567760342368,-1,1
0.352631578947368,0.08498023715415,0.299465240641711,0.463917525773196,0.086956521739131,0.389655172413793,0.350210970464135,0.264150943396226,0.198738170347003,0.290102389078498,0.00070677621698,0.80952380952381,0.165477888730385,-1,1
0.276315789473684,0.077075098814229,0.614973262032086,0.690721649484536,0.086956521739131,0.351724137931035,0.261603375527426,0.509433962264151,0.312302839116719,0.078498293515358,0.000916600406396,0.531135531135531,0.251069900142653,-1,1
0.547368421052632,0.229249011857708,0.74331550802139,0.768041237113402,0.5,0.420689655172414,0.19831223628692,0.245283018867925,0.362776025236593,0.496587030716723,0.000143563919074,0.021978021978022,0.104850213980029,-1,-1
0.444736842105263,0.211462450592885,0.449197860962567,0.422680412371134,0.173913043478261,0.420689655172414,0.462025316455696,0.245283018867925,0.429022082018927,0.223549488054607,0.000750949730542,0.684981684981685,0.310984308131241,-1,1
0.539473684210526,0.624505928853755,0.53475935828877,0.561855670103093,0.467391304347826,0.148275862068966,0.221518987341772,0.39622641509434,0.230283911671924,0.69283276450512,9.93904055128545E-05,0.021978021978022,0.194008559201141,-1,-1
0.697368421052632,0.215415019762846,0.53475935828877,0.34020618556701,0.369565217391304,0.496551724137931,0.4957805907173,0.547169811320755,0.49211356466877,0.218430034129693,0.000828253379274,0.586080586080586,0.507845934379458,1,-1
0.665789473684211,0.195652173913043,0.588235294117647,0.510309278350516,0.5,0.682758620689655,0.514767932489451,0.132075471698113,0.643533123028391,0.424061433447099,0.000552168919516,0.644688644688645,0.600570613409415,1,-1
0.636842105263158,0.58498023715415,0.663101604278075,0.639175257731959,0.445652173913043,0.248275862068966,0.122362869198312,0.566037735849057,0.331230283911672,0.802047781569966,0.000408605000442,0.106227106227106,0.297432239657632,-1,-1
0.531578947368421,0.258893280632411,0.994652406417112,0.742268041237114,0.58695652173913,0.568965517241379,0.493670886075949,0.641509433962264,0.476340694006309,0.196245733788396,0.000717819595371,0.706959706959707,0.393723252496434,1,-1
0.273684210526316,0.280632411067194,0.433155080213904,0.536082474226804,0.16304347826087,0.558620689655172,0.487341772151899,0.452830188679245,0.296529968454259,0.126279863481229,0.000419648378832,0.736263736263736,0.07132667617689,-1,1
0.207894736842105,0.144268774703557,0.336898395721925,0.525773195876289,0.173913043478261,0.344827586206897,0.265822784810127,0.320754716981132,0.353312302839117,0.057167235494881,0.000519038784345,0.754578754578755,0.154778887303852,-1,1
0.313157894736842,0.108695652173913,0.310160427807487,0.43298969072165,0.239130434782609,0.475862068965517,0.358649789029536,0.490566037735849,0.526813880126183,0.121160409556314,0.000419648378832,0.641025641025641,0.024251069900143,-1,1
0.797368421052632,0.278656126482213,0.668449197860963,0.360824742268041,0.554347826086957,0.558620689655172,0.457805907172996,0.339622641509434,0.264984227129338,0.321672354948805,0.000640515946638,0.846153846153846,0.725392296718973,1,-1
0.213157894736842,0.424901185770751,0.46524064171123,0.381443298969072,0.456521739130435,0.255172413793103,0.206751054852321,0.566037735849057,0.170347003154574,0.116894197952218,0.000530082162735,0.457875457875458,0.158345221112696,-1,1
0.531578947368421,0.179841897233202,0.636363636363636,0.381443298969072,0.304347826086957,0.506896551724138,0.440928270042194,0.30188679245283,0.324921135646688,0.253412969283276,0.00070677621698,0.454212454212454,0.589871611982882,1,-1
0.531578947368421,0.616600790513834,0.513368983957219,0.61340206185567,0.16304347826087,0.231034482758621,0.263713080168776,0.905660377358491,0.381703470031546,0.300341296928328,0.000397561622051,0.271062271062271,0.16904422253923,-1,1
0.75,0.227272727272727,0.657754010695187,0.22680412371134,0.33695652173913,0.782758620689655,0.679324894514768,0.075471698113208,0.406940063091483,0.354095563139932,0.000441735135613,0.838827838827839,0.582738944365193,1,-1
0.35,0.610671936758893,0.545454545454546,0.536082474226804,0.195652173913043,0.455172413793103,0.122362869198312,0.69811320754717,0.198738170347003,0.543515358361775,8.83470271225374E-05,0.113553113553114,0.172610556348074,-1,-1
0.563157894736842,0.879446640316206,0.513368983957219,0.587628865979382,0.25,0.262068965517241,0.061181434599156,0.905660377358491,0.359621451104101,0.564846416382253,0.000132520540684,0.076923076923077,0.318830242510699,-1,-1
0.718421052631579,0.156126482213439,0.716577540106952,0.458762886597938,0.673913043478261,0.679310344827586,0.506329113924051,0.69811320754717,0.296529968454259,0.351535836177474,0.000850340136054,0.633699633699634,0.682596291012839,1,-1
0.65,0.211462450592885,0.668449197860963,0.484536082474227,0.282608695652174,0.53448275862069,0.478902953586498,0.283018867924528,0.394321766561514,0.191126279863481,0.00070677621698,0.934065934065934,0.404422253922967,1,-1
0.744736842105263,0.120553359683794,0.486631016042781,0.278350515463918,0.304347826086957,0.689655172413793,0.592827004219409,0.169811320754717,0.454258675078864,0.506825938566553,0.000585299054687,0.835164835164835,0.547075606276747,1,-1
0.307894736842105,0.452569169960474,0.513368983957219,0.43298969072165,0.282608695652174,0.093103448275862,0.031645569620253,0.509433962264151,0.100946372239748,0.360068259385665,0.000198780811026,0.205128205128205,0.165477888730385,-1,-1
0,0.152173913043478,0.449197860962567,0.561855670103093,0.16304347826087,0.510344827586207,0.386075949367089,0.735849056603773,0.504731861198738,0.052901023890785,0.001358335542009,0.586080586080586,0.092011412268188,-1,1
0.152631578947368,0.120553359683794,0.716577540106952,0.484536082474227,0.260869565217391,0.606896551724138,0.544303797468354,0.30188679245283,0.65615141955836,0.116894197952218,0.000530082162735,0.728937728937729,0.286733238231098,-1,1
0.276315789473684,0.128458498023715,0.609625668449198,0.61340206185567,0.152173913043478,0.544827586206897,0.411392405063291,0.566037735849057,0.198738170347003,0.138225255972696,0.000496952027564,0.703296703296703,0.076319543509273,-1,1
0.623684210526316,0.762845849802371,0.802139037433155,0.742268041237114,0.456521739130435,0.344827586206897,0.130801687763713,0.264150943396226,0.220820189274448,0.616040955631399,0.000209824189416,0.238095238095238,0.251069900142653,-1,-1
0.297368421052632,0.171936758893281,0.508021390374332,0.628865979381443,0.217391304347826,0.275862068965517,0.284810126582278,0.566037735849057,0.362776025236593,0.099829351535836,0.000938687163177,0.362637362637363,0.154778887303852,-1,1
0.394736842105263,0.942687747035573,0.684491978609626,0.742268041237114,0.282608695652174,0.279310344827586,0.054852320675106,0.943396226415094,0.217665615141956,0.31740614334471,0.000375474865271,0.153846153846154,0.16904422253923,-1,-1
0.110526315789474,0.328063241106719,0.566844919786096,0.484536082474227,0.282608695652174,0.662068965517241,0.516877637130802,0.358490566037736,0.44794952681388,0.168088737201365,0.00035338810849,0.776556776556777,0.247503566333809,-1,1
0.686842105263158,0.466403162055336,0.641711229946524,0.237113402061856,0.5,0.593103448275862,0.567510548523207,0.075471698113208,0.394321766561514,0.325938566552901,0.000530082162735,0.765567765567766,0.404422253922967,1,-1
